cik,cusip6,cusip8
1396247.0,G84381,G84381
1087786.0,67069Y,67069Y20
1167470.0,09249P,09249P20
1407539.0,53015Y,53015Y10
1235511.0,55266X,55266X10
1051379.0,598251,59825120
874506.0,670977,67097720
1171298.0,88343R,88343R10
1011174.0,05564E,05564E10
1263994.0,756158,75615820
896061.0,6706K4,6706K420
1349436.0,80007P,80007P
1383151.0,73936D,73936D10
1063997.0,41383L,41383L10
1181027.0,092484,09248420
877649.0,920923,92092320
746598.0,413527,413527
1417754.0,G0539K,G0539K10
857361.0,67062H,67062H20
1293613.0,486606,48660620
1404433.0,24345Q,24345Q10
898496.0,61745P,61745P53
1202806.0,31423M,31423M20
890515.0,92112R,92112R20
869405.0,67062N,67062N20
878560.0,107801,10780138
81955.0,752185,752185
744473.0,12721E,12721E10
1288992.0,278279,27827920
880845.0,670988,67098820
1445930.0,183770,18377066
1344154.0,29100P,29100P10
868440.0,67062A,67062A20
1059386.0,920961,92096160
1401678.0,M97613,M9761310
1440048.0,53222C,53222C10
1383183.0,20009T,20009T10
1261002.0,371924,37192410
860188.0,67062W,67062W20
900422.0,746922,74692230
1058234.0,09254A,09254A20
1424958.0,25459W,25459W48
861185.0,61745P,61745P35
885601.0,61745P,61745P74
1326652.0,98978F,98978F10
908993.0,92112K,92112K20
1089094.0,09248T,09248T20
833251.0,67062T,67062T20
1038186.0,09255C,09255C20
874143.0,670976,67097620
1364208.0,98953B,98953B10
1357304.0,58503R,58503R20
1065332.0,62914b,62914b10
1097668.0,67070T,67070T20
897421.0,67064R,67064R30
1059386.0,920961,92096120
879826.0,670985,67098520
894242.0,09248F,09248F10
1169027.0,09249J,09249J20
879535.0,23334J,23334J20
1178841.0,64124K,64124K20
1169769.0,609045,60904510
1232860.0,09253X,09253X20
1122081.0,918881,91888110
890898.0,67101N,67101N20
835688.0,M74896,M7489610
1176197.0,09249R,09249R20
884152.0,920935,92093520
883269.0,920933,92093320
842891.0,61745P,61745P36
789073.0,349631,34963110
887394.0,09254G,09254G20
936468.0,171140,17114025
1231160.0,81119R,81119R20
1310709.0,68003N,68003N10
69499.0,309612,30961217
276242.0,920913,92091340
894146.0,61745P,61745P60
899761.0,67060P,67060P20
1038190.0,09253P,09253P20
870780.0,670972,67097220
1260729.0,36242H,36242H30
1162027.0,01864V,01864V20
52848.0,933114,933114
1224696.0,73935X,73935X39
19411.0,640268,64026810
1262415.0,430141,43014110
1377902.0,29759R,29759R10
1107522.0,98142E,98142E
869487.0,690342,690342
215219.0,74346P,74346P10
278166.0,676519,676519
1332445.0,48751M,48751M20
1297178.0,00438G,00438G20
947427.0,002458,00245810
813779.0,22662K,22662K20
1088401.0,74957C,74957C20
874444.0,76128Y,76128Y10
847831.0,55267Q,55267Q10
1108891.0,53227B,53227B
1087277.0,03833V,03833V10
813347.0,500453,50045320
1110189.0,45069D,45069D20
1072341.0,728117,72811720
812355.0,68628A,68628A10
26172.0,943112,94311218
1003929.0,92554T,92554T10
1329605.0,727659,72765910
814055.0,987413,98741310
879911.0,462070,46207010
1078207.0,63910b,63910b10
1267150.0,72388R,72388R10
1324503.0,703248,70324820
930553.0,45031X,45031X20
918646.0,943112,94311218
1309082.0,801134,801134
1337223.0,45774F,45774F10
1367880.0,1715P1,1715P109
1228391.0,33735D,33735D10
791770.0,711153,71115310
1108891.0,53227B,53227B10
712511.0,88077B,88077B10
860543.0,04517A,04517A20
1388356.0,48241N,48241N10
1121225.0,60443P,60443P10
1129920.0,605038,60503810
1041858.0,749361,74936110
896726.0,37249T,37249T
1393816.0,02149U,02149U20
879933.0,943112,94311218
912908.0,344123,34412320
1362614.0,871545,87154510
891288.0,74835Y,74835Y10
1158780.0,72940P,72940P10
1335293.0,92241V,92241V10
1288855.0,683904,68390410
853695.0,943112,94311218
202947.0,227478,22747810
18072.0,943112,94311218
877931.0,04314L,04314L20
1344133.0,169477,16947710
1047188.0,001547,00154710
34151.0,47758P,47758P30
907654.0,67072M,67072M30
701719.0,23323G,23323G
1083220.0,64111Y,64111Y10
1321851.0,G67828,G6782810
1359055.0,118167,11816710
877422.0,943112,94311218
1321559.0,48122N,48122N10
1288496.0,85228F,85228F20
1367064.0,913430,91343010
854860.0,969465,96946560
834306.0,943112,94311218
1301236.0,55302L,55302L10
1028205.0,09059N,09059N10
1100663.0,464288,46428867
1361605.0,29271B,29271B10
1009626.0,943112,94311218
1114220.0,192515,19251510
1337927.0,802501,80250110
1174610.0,74347R,74347R69
1179060.0,22765U,22765U20
1354835.0,09661Q,09661Q10
1096840.0,637349,63734920
1100663.0,464288,46428861
1331931.0,27876C,27876C10
1121598.0,78069M,78069M10
1121439.0,29076V,29076V10
912767.0,943112,94311218
1363613.0,G21116,G2111611
1325118.0,056332,05633210
1107601.0,004225,00422510
1314755.0,37250B,37250B10
899171.0,943112,94311218
1096555.0,465819,46581910
1324518.0,96950F,96950F10
30125.0,138315,138315
1265131.0,008273,00827310
355787.0,741437,74143730
1381117.0,40053G,40053G10
745788.0,17003P,17003P10
1340122.0,131476,13147610
1145124.0,46145P,46145P10
1387522.0,050807,050807
908605.0,943112,94311218
1101280.0,959053,95905310
1363614.0,G21117,G2111710
1365790.0,35645F,35645F10
1367705.0,58406P,58406P10
1089748.0,447011,44701110
1332585.0,040311,04031110
1343101.0,80288G,80288G20
854171.0,378964,37896410
1015920.0,055969,05596910
866829.0,401970,401970
1388374.0,G2112B,G2112B11
889930.0,001547,00154710
1262751.0,40052G,40052G10
1264352.0,33735H,33735H10
1277270.0,879180,87918010
310316.0,100843,10084370
1336249.0,65687M,65687M10
1374881.0,492536,492536
1234006.0,376536,37653610
92679.0,847235,847235
1174610.0,74347R,74347R45
1410938.0,56176P,56176P10
1343101.0,82088G,82088G10
1377789.0,41457P,41457P10
1122787.0,630797,63079710
1256536.0,02660R,02660R10
1201259.0,26823Q,26823Q
1338401.0,379414,37941410
1125816.0,33734J,33734J10
1125051.0,56176P,56176P10
1091756.0,450732,45073220
1340752.0,60852M,60852M99
1041457.0,29879R,29879R20
1391390.0,01408A,01408A10
1376110.0,G21098,G2109812
1364089.0,18383M,18383M72
1011664.0,M37576,M3757610
1063537.0,67060N,67060N20
1114241.0,461868,46186810
1207070.0,352451,35245110
1166463.0,92831L,92831L20
1365555.0,032359,03235930
713492.0,157228,15722810
1009304.0,465754,46575420
1328307.0,85516E,85516E10
1183920.0,23342J,23342J20
1064641.0,81369Y,81369Y30
865752.0,943112,94311218
884247.0,52170U,52170U10
1072816.0,74340T,74340T10
1100663.0,781430,781430
805012.0,29406L,29406L20
1019849.0,943112,94311218
947427.0,205631,205631
77281.0,709102,70910220
1064642.0,259292,259292
902791.0,001031,001031
1028358.0,37229P,37229P50
1100663.0,464287,46428724
1378195.0,60801P,60801P20
1320934.0,810679,810679
1361872.0,824197,82419710
1083011.0,55306V,55306V10
1378872.0,73936T,73936T40
1144311.0,30218U,30218U10
320017.0,640650,64065020
810365.0,82669P,82669P10
1007456.0,943112,94311218
1138804.0,904583,90458310
1373060.0,518057,518057
794619.0,943112,94311218
1405686.0,68771Q,68771Q10
1001316.0,563112,56311207
1236736.0,943112,94311218
1210677.0,31845F,31845F10
1374881.0,492536,49253610
1328790.0,169491,16949110
1133324.0,45772g,45772g10
1167896.0,653339,65333910
1395999.0,23339T,23339T20
1139313.0,328820,32882059
1174610.0,74347R,74347R75
891417.0,63007X,63007X10
1167887.0,04012E,04012E
1499593.0,G06368,G0636812
1169770.0,33589V,33589V
1328910.0,897051,89705120
1449224.0,68215X,68215X10
1262200.0,23962Q,23962Q10
1099219.0,59156R,59156R10
1483934.0,623281,62328120
1352341.0,Y93691,Y9369110
1088638.0,19188W,19188W30
789019.0,424870,42487011
1183941.0,00506P,00506P10
1338949.0,G5760D,G5760D11
868449.0,67062X,67062X10
1175872.0,894626,89462609
911151.0,26861V,26861V10
1192323.0,254447,25444710
1047857.0,988432,98843210
1358652.0,87609E,87609E10
1268236.0,644461,64446110
895648.0,370023,37002310
859120.0,455778,45577810
1157817.0,82932T,82932T10
740571.0,629437,62943710
1304740.0,108030,10803010
1302502.0,694100,69410010
832488.0,00210T,00210T10
1126659.0,H7190K,H7190K10
357020.0,502403,50240310
1418489.0,386441,38644110
1156295.0,81747T,81747T10
1407739.0,238763,238763
1167303.0,18383M,18383M10
1482199.0,068912,068912
23632.0,141879,14187945
1371541.0,226200,226200
1175442.0,972638,97263810
1496268.0,76133E,76133E
354913.0,45867G,45867G10
711303.0,590650,59065010
1120830.0,168910,16891020
1166126.0,108446,10844623
1081242.0,920256,92025620
920749.0,984154,98415410
1045810.0,276001,27600129
1314077.0,055934,05593410
3952.0,769944,769944
1385598.0,055550,055550
1355128.0,67086E,67086E20
1021882.0,92206C,92206C68
1441634.0,Y048S1,Y048S104
1077370.0,45809k,45809k20
906193.0,574211,574211
40518.0,369487,36948760
1307954.0,114363,11436355
1613170.0,63008G,63008G10
1566826.0,67091J,67091J20
1761940.0,Y20676,Y2067610
1375796.0,879181,87918110
1655020.0,114564,11456465
1660734.0,G9078F,G9078F10
1594686.0,93964W,93964W30
1713539.0,G2345N,G2345N10
1679450.0,Y37828,Y3782811
1316016.0,038421,03842108
1692705.0,747798,74779810
1703117.0,92853C,92853C20
1526125.0,36165L,36165L10
1167419.0,767292,76729210
1524872.0,88604Y,88604Y10
1600847.0,M47364,M4736410
1760542.0,43906K,43906K10
1466026.0,597742,59774210
1560385.0,531229,53122970
1595893.0,90041T,90041T10
1169245.0,717224,71722410
1664703.0,093712,09371210
1711291.0,23131L,23131L10
1733868.0,18979T,18979T10
1282648.0,40537Q,40537Q60
1339469.0,1670W1,1670W102
1415995.0,45409B,45409B40
1704715.0,21241B,21241B10
1555074.0,402635,40263530
946644.0,42366C,42366C30
920148.0,100292,10029286
1753648.0,059817,059817
1719211.0,90214R,90214R10
862861.0,03814F,03814F40
1651052.0,34417P,34417P10
1013606.0,29266S,29266S30
1401040.0,25253X,25253X20
1649096.0,18885T,18885T30
1017491.0,81577F,81577F10
1506293.0,72352L,72352L10
35214.0,120087,12008753
1728190.0,44852D,44852D10
1644903.0,52730Q,52730Q10
1758488.0,P73684,P7368411
1763731.0,G75130,G7513012
919239.0,380956,38095640
1425565.0,75601N,75601N50
708821.0,262432,26243210
1695196.0,393210,39321020
1697500.0,83418M,83418M10
1688852.0,78645L,78645L10
1742927.0,G8708A,G8708A11
1664703.0,937121,93712107
1346610.0,16953Q,16953Q10
887396.0,292034,29203420
1556263.0,87184Q,87184Q10
719135.0,03837C,03837C10
814453.0,450496,45049687
1716621.0,290846,29084620
806279.0,459871,459871
1082506.0,640094,64009420
1752108.0,528548,528548
1507605.0,56585W,56585W30
1730346.0,15957P,15957P10
1714973.0,494549,49454920
727634.0,46436A,46436A11
1751783.0,762093,76209310
1635136.0,266037,266037
832488.0,55277Q,55277Q20
1638097.0,M40527,M4052710
836487.0,61744J,61744J82
1757932.0,749641,74964120
1621434.0,09225M,09225M10
1400897.0,231631,23163120
1744676.0,88034P,88034P10
1734107.0,83410S,83410S10
1659617.0,60855D,60855D10
1759824.0,05586Y,05586Y20
857737.0,528872,52887230
1661181.0,68621F,68621F10
1100663.0,46435G,46435G44
944809.0,302842,30284219
1756708.0,48138M,48138M10
1593548.0,72814N,72814N10
1707178.0,21872L,21872L10
1163648.0,494549,49454920
72444.0,92243A,92243A20
1121142.0,57778K,57778K10
1394056.0,68247W,68247W10
1337068.0,55977T,55977T10
1509991.0,500688,50068810
1553643.0,75955J,75955J20
1430523.0,92537A,92537A10
1673358.0,391938,39193846
1574235.0,74584P,74584P20
1753648.0,G2956M,G2956M13
1581280.0,90184D,90184D10
1581990.0,72651A,72651A20
1433642.0,407497,40749710
1703399.0,81141R,81141R10
1455926.0,46302E,46302E10
1357671.0,476496,47649610
1060349.0,467212,467212
1166003.0,110958,11095856
1742924.0,220208,22020859
1679450.0,Y37828,Y3782812
896493.0,26140E,26140E50
1378140.0,674870,67487050
1573166.0,48019R,48019R30
1404624.0,008294,00829420
1384072.0,91828V,91828V20
69633.0,923397,923397
1423689.0,543603,54360363
1742313.0,946576,94657644
1651944.0,G2379F,G2379F10
1282266.0,97382A,97382A30
1255474.0,112321,11232125
1484565.0,834203,83420313
1556266.0,16955B,16955B10
704366.0,92939x,92939x10
1348911.0,483497,48349710
1616000.0,201072,20107203
1022079.0,135517,13551752
1735184.0,947977,947977
1604350.0,Y81669,Y8166910
857005.0,125362,12536242
1505952.0,257554,25755410
315374.0,332566,332566
1739104.0,28414H,28414H10
43952.0,39787M,39787M20
914553.0,02368E,02368E10
21271.0,91913Y,91913Y10
866492.0,761307,76130710
1130385.0,G36535,G3653510
1053811.0,447309,44730910
1065857.0,300867,300867
1004945.0,M40868,M4086810
1107080.0,883429,88342910
1117042.0,62473L,62473L10
816151.0,50540L,50540L10
825313.0,01855A,01855A10
847431.0,791256,791256
1112425.0,307332,30733210
1047537.0,693604,69360410
880354.0,74762K,74762K10
1083371.0,84628M,84628M10
717238.0,553531,55353110
1112424.0,78443T,78443T10
1094220.0,15234W,15234W10
866415.0,03061Q,03061Q20
851169.0,449145,44914510
1110072.0,579517,57951710
1094324.0,804099,80409910
949371.0,253839,25383910
1094371.0,927646,92764610
1097273.0,55261x,55261x20
823549.0,283727,28372720
944400.0,04648Y,04648Y20
880458.0,592490,59249071
865477.0,833636,83363610
947484.0,011576,01157629
1095747.0,233328,23332810
932772.0,743958,74395840
1082797.0,62855T,62855T10
811156.0,125896,12589630
1070630.0,884099,88409910
1071522.0,37184Y,37184Y10
872548.0,361115,36111560
1084048.0,477366,47736610
1081015.0,65332k,65332k10
947969.0,562716,56271610
91419.0,832696,832696
716749.0,238084,23808410
898128.0,584753,58475310
1076167.0,00742X,00742X10
21157.0,125761,12576130
1006459.0,15100R,15100R10
1003111.0,37957F,37957F10
312070.0,115379,115379
882509.0,452519,45251910
1100663.0,464288,46428849
1295721.0,00440P,00440P
1350487.0,97717W,97717W58
1361579.0,92826B,92826B10
1343576.0,904296,90429610
1338648.0,68402M,68402M10
927417.0,731745,73174520
722313.0,656553,65655310
1329184.0,161399,16139930
1400400.0,24802R,24802R
1315054.0,981579,98157910
1285206.0,784874,78487410
1250897.0,29669E,29669E10
1326710.0,G80637,G8063710
1100663.0,464287,46428751
1117603.0,29081M,29081M10
1232524.0,472147,47214710
1046692.0,G55312,G5531210
891293.0,150934,15093440
1288268.0,541095,541095
1017110.0,37185E,37185E20
732412.0,62544X,62544X10
1045739.0,29760D,29760D10
1344632.0,520780,52078010
1337298.0,U36297,U3629710
1173657.0,06850R,06850R10
78536.0,761557,76155710
1331945.0,41145X,41145X10
1174610.0,042008,042008
1019654.0,56824A,56824A10
1053221.0,59101M,59101M10
793041.0,981929,98192910
1142380.0,1312EM,1312EM10
1356750.0,336918,33691820
887226.0,881505,881505
1351509.0,66704V,66704V10
775351.0,748349,74834930
840256.0,927426,92742610
1336775.0,71907X,71907X10
927829.0,654798,65479850
1064642.0,78464A,78464A86
1094961.0,60975U,60975U10
105016.0,943112,94311218
50710.0,471894,47189410
1050691.0,26144E,26144E10
1417003.0,966389,96638910
904978.0,866933,86693340
1230355.0,89385X,89385X
20388.0,125581,12558110
1100663.0,464288,46428859
61478.0,943112,94311218
1061630.0,14052H,14052H50
917225.0,83422R,83422R10
908262.0,172595,17259510
919794.0,293361,29336110
81350.0,09354V,09354V20
1260996.0,025351,02535110
1163943.0,82967H,82967H10
1094320.0,291658,29165810
868512.0,86688Q,86688Q10
1023516.0,26843B,26843B10
1423689.0,02503X,02503X10
719729.0,131720,13172010
1019439.0,932036,93203610
1076700.0,776349,77634920
1382994.0,55610L,55610L10
1350620.0,76128C,76128C10
846913.0,359523,35952310
1208211.0,757193,757193
948850.0,20581E,20581E10
1323854.0,G9435N,G9435N10
768835.0,943112,94311218
1177131.0,74963F,74963F20
1360849.0,75774K,75774K10
1403301.0,76970L,76970L20
925464.0,814047,81404710
1416183.0,049838,04983810
1412558.0,30050E,30050E
1313918.0,244331,24433110
1424454.0,55611C,55611C10
1367306.0,164459,164459
1349318.0,34958F,34958F10
875296.0,516648,51664810
1009463.0,37935E,37935E10
827156.0,300735,300735
1097631.0,33646D,33646D10
784012.0,20950N,20950N10
1369608.0,00766B,00766B10
1046501.0,177691,17769109
1100663.0,042008,042008
1139683.0,095602,09560210
1383803.0,466290,46629010
315213.0,943112,94311218
1350487.0,042008,042008
1303202.0,693320,69332020
719135.0,550000,550000
1394186.0,95828P,95828P20
1178513.0,746387,746387
1131072.0,881628,88162810
1393066.0,003687,00368710
878560.0,943112,94311218
752789.0,98400P,98400P10
944747.0,737273,73727310
1058444.0,805423,80542330
278166.0,043020,04302008
37808.0,943112,94311218
1044577.0,16941J,16941J10
1378872.0,131988,131988
1367306.0,73936B,73936B10
1226944.0,74058g,74058g10
1336262.0,37946Y,37946Y10
1211583.0,00686R,00686R20
815353.0,29089G,29089G10
1038523.0,894174,89417410
52848.0,042008,042008
1193558.0,02607P,02607P30
1162895.0,48238A,48238A10
1429360.0,G2156W,G2156W20
1178711.0,66987B,66987B10
874443.0,368706,36870620
1064642.0,042008,042008
855667.0,64007P,64007P10
715787.0,407024,407024
913414.0,042008,042008
1278038.0,74963J,74963J20
1343202.0,92336G,92336G10
1331474.0,470084,47008410
1308438.0,74963N,74963N20
1305507.0,G04899,G0489910
1383151.0,042008,042008
72207.0,943112,94311218
7039.0,038465,03846510
1372326.0,86825Q,86825Q10
109380.0,042008,042008
725058.0,232824,23282430
1085105.0,143126,14312610
1027207.0,268820,26882010
63276.0,943112,94311218
1019825.0,615579,61557910
1031896.0,02968P,02968P10
1078295.0,56781Q,56781Q10
1102542.0,78403A,78403A10
41052.0,09852W,09852W10
783324.0,927926,92792610
913414.0,465741,46574110
1095901.0,92342R,92342R20
796486.0,006848,00684830
896265.0,721506,72150610
5513.0,943112,94311218
1113643.0,68274Y,68274Y10
1085586.0,943112,94311218
1003929.0,218139,21813920
1177719.0,92925e,92925e10
1166904.0,84763A,84763A10
889057.0,899165,89916510
791450.0,761624,76162410
33073.0,92831R,92831R20
1039684.0,682678,68267810
914626.0,45811Q,45811Q10
1099392.0,87316S,87316S20
921066.0,74973T,74973T10
1047326.0,067091,06709110
79958.0,943112,94311218
1099517.0,943112,94311218
1098532.0,640776,64077620
1124019.0,878270,87827010
70668.0,943112,94311218
886093.0,92676E,92676E20
1022964.0,147910,14791010
1131072.0,88162A,88162A10
806011.0,460920,46092010
916085.0,141726,14172610
790023.0,693758,69375840
1070699.0,91336M,91336M20
1095357.0,302125,30212510
1102993.0,698493,69849310
1048982.0,943112,94311218
1098315.0,380193,38019310
28866.0,943112,94311218
895655.0,943112,94311218
884455.0,84763F,84763F10
894081.0,00080S,00080S10
1060259.0,943112,94311218
9389.0,943112,94311218
721773.0,285562,28556250
1075636.0,42235Q,42235Q10
842610.0,602900,60290010
814008.0,053801,05380110
1043309.0,G02208,G0220810
1084557.0,87652D,87652D10
882071.0,74037H,74037H10
1025134.0,46118M,46118M10
1084421.0,943112,94311218
1005972.0,000702,00070215
1070510.0,62845x,62845x10
1105192.0,943112,94311218
1043946.0,92532L,92532L20
776008.0,301907,30190730
842662.0,943112,94311218
